name,value,year,lastValue,rank
Azaleia,785224,48,1422869,23
Umbro,851289,48,1306227,24
Mistral,337680,48,907700,25
Pierre Cardin/Dali/Murakami,417978,48,840891,26
Merrell,333530,48,822380,27
Wassington   ,354095,48,683432,28
Hush Puppies,246550,48,553190,29
Bibi,287750,48,536412,30
Olympikus                 ,370753,48,527487,31
Cuerart                  ,290316,48,393878,32
Branch,94619,48,354337,33
Lady Confort,147137,48,288303,34
Pigalle ,108510,48,201870,35
Penalty,101124,48,196380,36
Spiderman,65347,48,168274,37
Goshik,58190,48,132550,38
Sumilon,43355,48,93802,39
Hello Kitty,50242,48,82962,40
Cartago,21830,48,66190,41
Lotto,41520,48,62880,42
Dora,45501,48,47783,43
Worker,57794,48,46022,44
Millenium,18867,48,28155,45
Frutillitas,22571,48,25965,46
Vanzetti,20818,48,21366,47
Via Uno,600,48,17420,48
Mormaii,12499,48,11982,49
Disney,1650,48,11349,50
Leon,3780,48,10350,51
Angra,3600,48,6900,52
FF,7290,48,5700,53
Ginga,800,48,4050,54
Euro Jack,800,48,3700,55
Blanditos,800,48,3400,56
Tiernitas,899,48,3300,57
Veloz,2198,48,1998,58
ZAXY,1990,48,1990,59
Mc Jason,4500,48,1800,60
MINI Miss Carol,2000,48,1500,61
Legitimo,1000,48,1000,62
Crocs,1550,48,699,63
Venus,3540,48,590,64
Disponible,1200,48,500,65
Indian Red,0,48,400,66
Falatino,1100,48,300,67
Varios_Saldos,1100,48,100,68
Miss Carol,8390837,49,7033397,1
Puma,5841115,49,4449111,2
Topper,6544820,49,4091866,3
Havaianas,1677313,49,3907530,4
PUSH,5461715,49,3498734,5
Freeway ,2756097,49,3467004,6
Reebok,3894372,49,3257348,7
Rider,692836,49,2093352,8
North Sails N+,2409495,49,1997629,9
Camarao,2384965,49,1881572,10
Converse,2083210,49,1826267,11
Lombardino,1938590,49,1814980,12
Adidas,2047605,49,1745390,13
Croco Kids,938310,49,1380921,14
A.Giannini,953336,49,1161311,15
DC,825170,49,1089150,16
Grendha,365783,49,973230,17
Umbro,999703,49,851289,18
Clarks,673817,49,833460,19
New Balance,967910,49,829600,20
Azaleia,382102,49,785224,21
Ipanema,322269,49,775359,22
Bottero,549209,49,754357,23
Gallarate,614220,49,720610,24
Pierre Cardin/Dali/Murakami,151954,49,417978,25
Olympikus                 ,494193,49,370753,26
Wassington   ,464172,49,354095,27
Mistral,252930,49,337680,28
Merrell,307160,49,333530,29
Cuerart                  ,294350,49,290316,30
Bibi,650165,49,287750,31
Hush Puppies,195170,49,246550,32
Lady Confort,144890,49,147137,33
Pigalle ,226640,49,108510,34
Penalty,23840,49,101124,35
Branch,293718,49,94619,36
Spiderman,77866,49,65347,37
Goshik,992297,49,58190,38
Worker,95716,49,57794,39
Hello Kitty,13422,49,50242,40
Dora,78111,49,45501,41
Sumilon,120472,49,43355,42
Lotto,35960,49,41520,43
Frutillitas,76499,49,22571,44
Cartago,8260,49,21830,45
Vanzetti,321682,49,20818,46
Millenium,13078,49,18867,47
Mormaii,9549,49,12499,48
FF,5300,49,7290,49
Mc Jason,500,49,4500,50
Leon,175140,49,3780,51
Angra,600,49,3600,52
Venus,3850,49,3540,53
Veloz,20781,49,2198,54
MINI Miss Carol,1700,49,2000,55
ZAXY,1990,49,1990,56
Disney,1000,49,1650,57
Crocs,100,49,1550,58
Disponible,600,49,1200,59
Varios_Saldos,450,49,1100,60
Reef,800,49,900,61
Tiernitas,1200,49,899,62
Blanditos,600,49,800,63
Euro Jack,300,49,800,64
Ginga,600,49,800,65
Hot Wheels,0,49,650,66
Via Uno,12450,49,600,67
Natalia K,350,49,200,68
Miss Carol,19460075,50,8390837,1
Topper,9743428,50,6544820,2
Puma,7484598,50,5841115,3
PUSH,6691083,50,5461715,4
Reebok,6379765,50,3894372,5
Freeway ,2458421,50,2756097,6
North Sails N+,3347086,50,2409495,7
Camarao,4904056,50,2384965,8
Converse,1751020,50,2083210,9
Adidas,2200561,50,2047605,10
Lombardino,2615163,50,1938590,11
Havaianas,322828,50,1677313,12
Umbro,1096595,50,999703,13
Goshik,818663,50,992297,14
New Balance,1346139,50,967910,15
A.Giannini,2740950,50,953336,16
Croco Kids,2187373,50,938310,17
DC,1633380,50,825170,18
Rider,82702,50,692836,19
Clarks,853160,50,673817,20
Bibi,995763,50,650165,21
Gallarate,733140,50,614220,22
Bottero,1064826,50,549209,23
Olympikus                 ,1160462,50,494193,24
Wassington   ,744607,50,464172,25
Azaleia,11673,50,382102,26
Grendha,8817,50,365783,27
Ipanema,32930,50,322269,28
Vanzetti,570050,50,321682,29
Merrell,485640,50,307160,30
Cuerart                  ,227813,50,294350,31
Branch,1527159,50,293718,32
Mistral,328830,50,252930,33
Pigalle ,385620,50,226640,34
Hush Puppies,204550,50,195170,35
Leon,133180,50,175140,36
Pierre Cardin/Dali/Murakami,151639,50,151954,37
Lady Confort,602038,50,144890,38
Sumilon,757523,50,120472,39
Worker,74529,50,95716,40
Dora,85007,50,78111,41
Spiderman,120795,50,77866,42
Frutillitas,111359,50,76499,43
Lotto,178300,50,35960,44
Penalty,20590,50,23840,45
Veloz,14287,50,20781,46
Hello Kitty,2196,50,13422,47
Via Uno,40180,50,12450,48
Mormaii,1500,50,9549,49
Cartago,1180,50,8260,50
FF,3890,50,5300,51
Venus,15540,50,3850,52
Country Jack,1400,50,2800,53
ZAXY,3980,50,1990,54
MINI Miss Carol,1500,50,1700,55
Rain Boot,1197,50,798,56
Disponible,1100,50,600,57
Mc Jason,1100,50,500,58
Varios_Saldos,3500,50,450,59
Aquarella,619,50,369,60
Arye - Portter,3150,50,300,61
Crocs,100,50,100,62
Hot Wheels,100,50,0,63
Papasso,24090,50,0,64
Miss Carol,16136284,51,19460075,1
Topper,7092138,51,9743428,2
Puma,5527870,51,7484598,3
PUSH,5154114,51,6691083,4
Reebok,5189454,51,6379765,5
Camarao,3930896,51,4904056,6
North Sails N+,2308442,51,3347086,7
A.Giannini,3099458,51,2740950,8
Lombardino,2486575,51,2615163,9
Freeway ,2013025,51,2458421,10
Adidas,1697196,51,2200561,11
Croco Kids,3755121,51,2187373,12
Converse,609640,51,1751020,13
DC,4783610,51,1633380,14
Branch,2077045,51,1527159,15
New Balance,1123050,51,1346139,16
Olympikus                 ,734456,51,1160462,17
Umbro,1160570,51,1096595,18
Bottero,3014922,51,1064826,19
Bibi,508066,51,995763,20
Clarks,1897526,51,853160,21
Goshik,277715,51,818663,22
Sumilon,1021959,51,757523,23
Wassington   ,748316,51,744607,24
Gallarate,581880,51,733140,25
Lady Confort,704881,51,602038,26
Vanzetti,431657,51,570050,27
Merrell,356840,51,485640,28
Pigalle ,287720,51,385620,29
Mistral,407820,51,328830,30
Havaianas,87430,51,322828,31
Cuerart                  ,211370,51,227813,32
Hush Puppies,167390,51,204550,33
Lotto,223600,51,178300,34
Pierre Cardin/Dali/Murakami,222580,51,151639,35
Leon,32820,51,133180,36
Spiderman,90332,51,120795,37
Frutillitas,68308,51,111359,38
Dora,33555,51,85007,39
Rider,2540,51,82702,40
Worker,167617,51,74529,41
Via Uno,27440,51,40180,42
Ipanema,3560,51,32930,43
Papasso,65700,51,24090,44
Penalty,8640,51,20590,45
Venus,12380,51,15540,46
Veloz,10990,51,14287,47
Azaleia,107800,51,11673,48
Grendha,-240,51,8817,49
Warrior,4770,51,4770,50
ZAXY,1990,51,3980,51
FF,3800,51,3890,52
Varios_Saldos,500,51,3500,53
Arye - Portter,950,51,3150,54
Hello Kitty,300,51,2196,55
MINI Miss Carol,3000,51,1500,56
Mormaii,300,51,1500,57
Country Jack,500,51,1400,58
Rain Boot,1995,51,1197,59
Cartago,590,51,1180,60
Disponible,1500,51,1100,61
Falatino,3200,51,1100,62
Mc Jason,6600,51,1100,63
Ador,17073,51,939,64
Aquarella,100,51,619,65
Asics,600,51,600,66
Bioconfort,1200,51,300,67
Miss Carol,16738215,52,16136284,1
Topper,7950182,52,7092138,2
Puma,6874630,52,5527870,3
Reebok,7297264,52,5189454,4
PUSH,4699739,52,5154114,5
DC,3994240,52,4783610,6
Camarao,4277007,52,3930896,7
Croco Kids,3771068,52,3755121,8
A.Giannini,3609431,52,3099458,9
Bottero,5042280,52,3014922,10
Lombardino,2468653,52,2486575,11
North Sails N+,2859497,52,2308442,12
Branch,2550316,52,2077045,13
Freeway ,1950909,52,2013025,14
Clarks,2163474,52,1897526,15
Adidas,1595896,52,1697196,16
Umbro,967084,52,1160570,17
New Balance,1293329,52,1123050,18
Sumilon,1119697,52,1021959,19
Wassington   ,844776,52,748316,20
Olympikus                 ,550094,52,734456,21
Lady Confort,720480,52,704881,22
Converse,487190,52,609640,23
Gallarate,630680,52,581880,24
Bibi,303428,52,508066,25
Vanzetti,546886,52,431657,26
Mistral,329080,52,407820,27
Merrell,537700,52,356840,28
Pigalle ,191490,52,287720,29
Goshik,160289,52,277715,30
Lotto,149000,52,223600,31
Pierre Cardin/Dali/Murakami,694224,52,222580,32
Cuerart                  ,663615,52,211370,33
Worker,184592,52,167617,34
Hush Puppies,415450,52,167390,35
Azaleia,152069,52,107800,36
Spiderman,42628,52,90332,37
Havaianas,23860,52,87430,38
Frutillitas,38348,52,68308,39
Papasso,313860,52,65700,40
Dora,24767,52,33555,41
Leon,23970,52,32820,42
Via Uno,16230,52,27440,43
Blanditos,62000,52,20500,44
Ador,149763,52,17073,45
Venus,9730,52,12380,46
Caterpillar,251880,52,11460,47
Veloz,3897,52,10990,48
Penalty,1840,52,8640,49
Mc Jason,3600,52,6600,50
FF,9100,52,3800,51
Ipanema,880,52,3560,52
Falatino,4000,52,3200,53
Rider,1360,52,2540,54
Rain Boot,798,52,1995,55
Bioconfort,300,52,1200,56
Arye - Portter,1850,52,950,57
Cartago,590,52,590,58
Varios_Saldos,2100,52,500,59
Hello Kitty,150,52,300,60
Retoric,400,52,300,61
Euro Jack,400,52,150,62
Aquarella,200,52,100,63
Miss Carol,13805631,53,16738215,1
Topper,8215308,53,7950182,2
Reebok,6779627,53,7297264,3
Puma,7481918,53,6874630,4
Bottero,2769828,53,5042280,5
PUSH,4705681,53,4699739,6
Camarao,4718955,53,4277007,7
DC,5383360,53,3994240,8
Croco Kids,3377827,53,3771068,9
A.Giannini,2151816,53,3609431,10
North Sails N+,3529614,53,2859497,11
Branch,2608420,53,2550316,12
Lombardino,2712370,53,2468653,13
Clarks,2229510,53,2163474,14
Freeway ,3003824,53,1950909,15
Adidas,1888118,53,1595896,16
New Balance,1473480,53,1293329,17
Sumilon,754232,53,1119697,18
Umbro,1126034,53,967084,19
Wassington   ,891400,53,844776,20
Lady Confort,310960,53,720480,21
Pierre Cardin/Dali/Murakami,505881,53,694224,22
Cuerart                  ,246181,53,663615,23
Gallarate,790710,53,630680,24
Olympikus                 ,344908,53,550094,25
Vanzetti,328217,53,546886,26
Merrell,700540,53,537700,27
Converse,448510,53,487190,28
Hush Puppies,613600,53,415450,29
Mistral,351380,53,329080,30
Papasso,443970,53,313860,31
Bibi,311816,53,303428,32
Caterpillar,472610,53,251880,33
Ortope,919730,53,244970,34
Pigalle ,168130,53,191490,35
Worker,142727,53,184592,36
Goshik,117310,53,160289,37
Azaleia,90080,53,152069,38
Ador,41264,53,149763,39
Lotto,127850,53,149000,40
Blanditos,22590,53,62000,41
Spiderman,21565,53,42628,42
Frutillitas,26566,53,38348,43
Dora,29563,53,24767,44
Leon,32620,53,23970,45
Havaianas,31080,53,23860,46
Via Uno,18490,53,16230,47
Venus,2950,53,9730,48
FF,5590,53,9100,49
Falatino,400,53,4000,50
Veloz,1199,53,3897,51
Mc Jason,800,53,3600,52
Varios_Saldos,2350,53,2100,53
Arye - Portter,300,53,1850,54
Penalty,5750,53,1840,55
Rider,1390,53,1360,56
Ipanema,1470,53,880,57
Rain Boot,798,53,798,58
Legitimo,700,53,600,59
Euro Jack,300,53,400,60
Retoric,100,53,400,61
Country,500,53,300,62
Aquarella,200,53,200,63
Miss Carol,10855066,54,13805631,1
Topper,8001457,54,8215308,2
Puma,5999883,54,7481918,3
Reebok,5572823,54,6779627,4
DC,3974350,54,5383360,5
Camarao,4326378,54,4718955,6
PUSH,4640927,54,4705681,7
North Sails N+,3380555,54,3529614,8
Croco Kids,1687593,54,3377827,9
Freeway ,3313073,54,3003824,10
Bottero,1948562,54,2769828,11
Lombardino,2868651,54,2712370,12
Branch,2536455,54,2608420,13
Clarks,2168609,54,2229510,14
A.Giannini,1387297,54,2151816,15
Adidas,1363415,54,1888118,16
New Balance,1769045,54,1473480,17
Umbro,1118280,54,1126034,18
Ortope,568760,54,919730,19
Wassington   ,798994,54,891400,20
Gallarate,943100,54,790710,21
Sumilon,732342,54,754232,22
Merrell,730010,54,700540,23
Hush Puppies,673280,54,613600,24
Pierre Cardin/Dali/Murakami,423394,54,505881,25
Caterpillar,415520,54,472610,26
Converse,588640,54,448510,27
Papasso,439790,54,443970,28
Mistral,360050,54,351380,29
Olympikus                 ,277565,54,344908,30
Vanzetti,296827,54,328217,31
Bibi,237094,54,311816,32
Lady Confort,257760,54,310960,33
Cuerart                  ,120317,54,246181,34
Pigalle ,107730,54,168130,35
Worker,226451,54,142727,36
SANJERIY,305440,54,134290,37
Lotto,72410,54,127850,38
Goshik,67399,54,117310,39
Azaleia,69499,54,90080,40
Ador,21074,54,41264,41
Leon,22280,54,32620,42
Havaianas,28680,54,31080,43
Dora,18377,54,29563,44
Frutillitas,22470,54,26566,45
Blanditos,13000,54,22590,46
Spiderman,9984,54,21565,47
Via Uno,15520,54,18490,48
Penalty,2150,54,5750,49
FF,3600,54,5590,50
Venus,4720,54,2950,51
Varios_Saldos,200,54,2350,52
Ipanema,1780,54,1470,53
Rider,2720,54,1390,54
Veloz,2498,54,1199,55
Mc Jason,200,54,800,56
Rain Boot,1199,54,798,57
Legitimo,700,54,700,58
Mormaii,400,54,500,59
Falatino,1000,54,400,60
Arye - Portter,750,54,300,61
Aquarella,100,54,200,62
Miss Carol,7279511,55,10855066,1
Topper,7684341,55,8001457,2
Puma,5935763,55,5999883,3
Reebok,4576777,55,5572823,4
PUSH,5842788,55,4640927,5
Camarao,4926511,55,4326378,6
DC,5046140,55,3974350,7
North Sails N+,2358144,55,3380555,8
Freeway ,2248870,55,3313073,9
Lombardino,2083520,55,2868651,10
Branch,1108768,55,2536455,11
Clarks,1697080,55,2168609,12
Bottero,1889885,55,1948562,13
New Balance,1254920,55,1769045,14
Croco Kids,894333,55,1687593,15
A.Giannini,1017010,55,1387297,16
Adidas,1094266,55,1363415,17
Umbro,1355916,55,1118280,18
Gallarate,589890,55,943100,19
Wassington   ,590314,55,798994,20
Sumilon,305543,55,732342,21
Merrell,516830,55,730010,22
Hush Puppies,350090,55,673280,23
Converse,1555409,55,588640,24
Ortope,447070,55,568760,25
Papasso,121480,55,439790,26
Pierre Cardin/Dali/Murakami,303817,55,423394,27
Caterpillar,68840,55,415520,28
Mistral,260130,55,360050,29
SANJERIY,232310,55,305440,30
Vanzetti,175564,55,296827,31
Olympikus                 ,181339,55,277565,32
Lady Confort,195930,55,257760,33
Bibi,224078,55,237094,34
Worker,127416,55,226451,35
Cuerart                  ,257533,55,120317,36
Pigalle ,108470,55,107730,37
Lotto,51950,55,72410,38
Azaleia,119790,55,69499,39
Goshik,142657,55,67399,40
Havaianas,26990,55,28680,41
Frutillitas,23169,55,22470,42
Leon,13130,55,22280,43
Ador,9609,55,21074,44
Dora,27064,55,18377,45
Via Uno,17700,55,15520,46
Blanditos,4000,55,13000,47
Spiderman,7088,55,9984,48
Venus,1180,55,4720,49
FF,14340,55,3600,50
Rider,1959,55,2720,51
Penalty,1950,55,2150,52
Ipanema,800,55,1780,53
Rain Boot,399,55,1199,54
Falatino,600,55,1000,55
Legitimo,700,55,700,56
Mormaii,700,55,400,57
Country Jack,1400,55,300,58
Varios_Saldos,300,55,200,59
Topper,7182457,56,7684341,1
Miss Carol,12286113,56,7279511,2
Puma,5085494,56,5935763,3
PUSH,6406029,56,5842788,4
DC,3148080,56,5046140,5
Camarao,4329163,56,4926511,6
Reebok,5627801,56,4576777,7
North Sails N+,1982895,56,2358144,8
Freeway ,3104256,56,2248870,9
Lombardino,2306600,56,2083520,10
Bottero,2689435,56,1889885,11
Clarks,1980722,56,1697080,12
Converse,1764560,56,1555409,13
Umbro,800255,56,1355916,14
New Balance,1605940,56,1254920,15
Branch,531403,56,1108768,16
Adidas,905037,56,1094266,17
A.Giannini,1157130,56,1017010,18
Croco Kids,1785129,56,894333,19
Wassington   ,544651,56,590314,20
Gallarate,644460,56,589890,21
Merrell,431370,56,516830,22
Ortope,219340,56,447070,23
Hush Puppies,312420,56,350090,24
Sumilon,141595,56,305543,25
Pierre Cardin/Dali/Murakami,271604,56,303817,26
Mistral,118250,56,260130,27
Cuerart                  ,477997,56,257533,28
SANJERIY,202430,56,232310,29
Bibi,216852,56,224078,30
Lady Confort,130885,56,195930,31
Olympikus                 ,139277,56,181339,32
Vanzetti,92562,56,175564,33
Goshik,147424,56,142657,34
Worker,100693,56,127416,35
Papasso,14400,56,121480,36
Azaleia,145429,56,119790,37
Pigalle ,134495,56,108470,38
Caterpillar,15240,56,68840,39
Lotto,35360,56,51950,40
Dora,27862,56,27064,41
Havaianas,183670,56,26990,42
Frutillitas,50333,56,23169,43
Via Uno,22370,56,17700,44
FF,5970,56,14340,45
Leon,16710,56,13130,46
Ador,249,56,9609,47
Mel,183780,56,8580,48
Spiderman,4692,56,7088,49
Blanditos,500,56,4000,50
Rider,128316,56,1959,51
Penalty,1950,56,1950,52
Warrior,1590,56,1590,53
Country Jack,2800,56,1400,54
Venus,1770,56,1180,55
Ipanema,27040,56,800,56
Legitimo,1400,56,700,57
Mormaii,1600,56,700,58
Falatino,5996,56,600,59
Grendha,16010,56,499,60
FUNSA,1956,56,351,61
Varios_Saldos,1800,56,300,62
Retoric,100,56,200,63
Miss Carol,13092745,57,12286113,1
Topper,6793989,57,7182457,2
PUSH,5945822,57,6406029,3
Reebok,6488880,57,5627801,4
Puma,7044994,57,5085494,5
Camarao,2989832,57,4329163,6
DC,3722790,57,3148080,7
Freeway ,4083510,57,3104256,8
Bottero,2472162,57,2689435,9
Lombardino,2212770,57,2306600,10
North Sails N+,1884764,57,1982895,11
Clarks,3023450,57,1980722,12
Croco Kids,3801309,57,1785129,13
Converse,1670150,57,1764560,14
New Balance,1532880,57,1605940,15
A.Giannini,1797623,57,1157130,16
Adidas,740037,57,905037,17
Umbro,1229160,57,800255,18
Gallarate,706570,57,644460,19
Wassington   ,580643,57,544651,20
Branch,400697,57,531403,21
Cuerart                  ,303354,57,477997,22
Merrell,230900,57,431370,23
Hush Puppies,243430,57,312420,24
Pierre Cardin/Dali/Murakami,154250,57,271604,25
Ortope,125180,57,219340,26
Bibi,217813,57,216852,27
SANJERIY,148220,57,202430,28
Mel,134320,57,183780,29
Havaianas,756387,57,183670,30
Goshik,86860,57,147424,31
Azaleia,347093,57,145429,32
Sumilon,56937,57,141595,33
Olympikus                 ,87839,57,139277,34
Pigalle ,109402,57,134495,35
Lady Confort,101057,57,130885,36
Rider,325982,57,128316,37
Mistral,70280,57,118250,38
Worker,120794,57,100693,39
Vanzetti,45689,57,92562,40
Gola,77600,57,57670,41
Frutillitas,31260,57,50333,42
Lotto,50450,57,35360,43
Dora,22766,57,27862,44
Ipanema,97719,57,27040,45
Via Uno,11440,57,22370,46
Hello Kitty,34864,57,18379,47
Leon,10840,57,16710,48
Grendha,63866,57,16010,49
Caterpillar,5480,57,15240,50
Papasso,-1990,57,14400,51
Falatino,2997,57,5996,52
FF,7960,57,5970,53
Spiderman,2894,57,4692,54
ZAXY,9450,57,3980,55
Country Jack,1400,57,2800,56
Penalty,3980,57,1950,57
Varios_Saldos,250,57,1800,58
Venus,590,57,1770,59
Mormaii,800,57,1600,60
Warrior,6360,57,1590,61
Millenium,1497,57,1298,62
Miss Carol,13991010,58,13092745,1
Puma,6668117,58,7044994,2
Topper,6470827,58,6793989,3
Reebok,5833267,58,6488880,4
PUSH,5687915,58,5945822,5
Freeway ,5278317,58,4083510,6
Croco Kids,4057382,58,3801309,7
DC,3453470,58,3722790,8
Clarks,3551872,58,3023450,9
Camarao,2827286,58,2989832,10
Bottero,1768704,58,2472162,11
Lombardino,2775170,58,2212770,12
North Sails N+,2457846,58,1884764,13
A.Giannini,2177641,58,1797623,14
Converse,1918016,58,1670150,15
New Balance,1505319,58,1532880,16
Umbro,1293281,58,1229160,17
Havaianas,1837439,58,756387,18
Adidas,691401,58,740037,19
Gallarate,804799,58,706570,20
Wassington   ,601821,58,580643,21
Branch,312250,58,400697,22
Azaleia,601925,58,347093,23
Rider,1926884,58,325982,24
Cuerart                  ,215011,58,303354,25
Trendy,395704,58,261621,26
Hush Puppies,163590,58,243430,27
Merrell,199300,58,230900,28
Bibi,145011,58,217813,29
Pierre Cardin/Dali/Murakami,122119,58,154250,30
SANJERIY,102960,58,148220,31
Mel,95969,58,134320,32
Ortope,242880,58,125180,33
Worker,181767,58,120794,34
Pigalle ,99030,58,109402,35
Lady Confort,72714,58,101057,36
Ipanema,570428,58,97719,37
Olympikus                 ,40350,58,87839,38
Goshik,61095,58,86860,39
Gola,87750,58,77600,40
Mistral,76650,58,70280,41
Grendha,580683,58,63866,42
Sumilon,50956,58,56937,43
Lotto,39030,58,50450,44
Vanzetti,31580,58,45689,45
Hello Kitty,120455,58,34864,46
Frutillitas,23769,58,31260,47
Dora,17868,58,22766,48
Via Uno,22770,58,11440,49
Leon,11040,58,10840,50
ZAXY,5174,58,9450,51
FF,3980,58,7960,52
Warrior,3180,58,6360,53
Caterpillar,-3390,58,5480,54
Falatino,300,58,2997,55
Spiderman,9085,58,2894,56
Millenium,2397,58,1497,57
Veloz,999,58,1199,58
Angra,2100,58,900,59
Mormaii,4493,58,800,60
Hot Wheels,26010,58,600,61
MINI Miss Carol,5300,58,600,62
Cartago,998,58,499,63
JanSport,35095,58,495,64
Varios_Saldos,150,58,250,65
Miss Carol,26015009,59,13991010,1
Puma,7488455,59,6668117,2
Topper,6222474,59,6470827,3
Reebok,5988196,59,5833267,4
PUSH,4363471,59,5687915,5
Freeway ,11693713,59,5278317,6
Croco Kids,5469180,59,4057382,7
Clarks,4413975,59,3551872,8
DC,6368790,59,3453470,9
Camarao,4316727,59,2827286,10
Lombardino,3478460,59,2775170,11
North Sails N+,3605894,59,2457846,12
A.Giannini,2946747,59,2177641,13
Rider,8254109,59,1926884,14
Converse,2922019,59,1918016,15
Havaianas,8447084,59,1837439,16
Bottero,1951604,59,1768704,17
New Balance,1753676,59,1505319,18
Umbro,1316481,59,1293281,19
Gallarate,970260,59,804799,20
Adidas,549165,59,691401,21
Azaleia,1513434,59,601925,22
Wassington   ,703681,59,601821,23
Grendha,1926810,59,580683,24
Ipanema,1639707,59,570428,25
Crocs,3926240,59,492290,26
Trendy,474649,59,395704,27
Branch,435381,59,312250,28
Ortope,767177,59,242880,29
Cuerart                  ,489996,59,215011,30
Merrell,150880,59,199300,31
Worker,76575,59,181767,32
Hush Puppies,120700,59,163590,33
Bibi,116626,59,145011,34
Pierre Cardin/Dali/Murakami,260788,59,122119,35
Hello Kitty,141447,59,120455,36
SANJERIY,91660,59,102960,37
Pigalle ,52488,59,99030,38
Mel,60610,59,95969,39
Gola,172290,59,87750,40
Mistral,85880,59,76650,41
Lady Confort,93852,59,72714,42
